联通直播,#genre#
4K,http://61.133.53.168/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000004000011651/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000004000011651&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000004000011651&owchid=ystenlive&owsid=5127041598882395341&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYV07jREejmwnM0wPbLJxPlQPXC%2FcexRqeJ2cs7igqHLPk7BhJqG%2FjKJIiF%2B0nrqC4
重庆卫视高清,rtsp://27.195.129.60:554/PLTV/88888888/224/3221225860/10000100000000060000000000218145_0.smil
人文纪实,rtsp://27.195.129.60:554/PLTV/88888888/224/3221225877/10000100000000060000000000215730_0.smil
金鹰纪实高清,http://61.133.53.168/cache.ott.hnbblive.itv.cmvideo.cn:80/000000001000/5745820929742960159/index.m3u8?stbId=b46e09c1b7970a800b84aa39a1a69080&channel-id=hnbblive&Contentid=5745820929742960159&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=5745820929742960159&owchid=hnbblive&owsid=4416381591335890677&AuthInfo=4eFr0UkamCDdxiWejC7Dk6XepnTLcucuO2i3snnBimXHl8dsLfo2y6%2FdvnhxKSqRqRFLNrOuj%2FFOAdfQBlp2zoIL8zbx%2F80cvV83K12BOGacraKsxyTXRXa4zKo44Gmn#rtsp://27.195.129.60:554/PLTV/88888888/224/3221226354/10000100000000060000000000912072_0.smil
东方财经,rtsp://27.195.129.60:554/PLTV/88888888/224/3221225954/10000100000000060000000000218959_0.smil
山西卫视,http://61.133.53.168/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000021220/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000021220&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000021220&owchid=ystenlive&owsid=1241401598872484011&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhY5zFsokxWt5z1FB%2FykZ86Y9V0slGX6ZvWhnpM1FFSun2ik95A88X7nElQ4c%2FJoS95#rtsp://27.195.129.60:554/PLTV/88888888/224/3221225855/10000100000000060000000000218155_0.smil
河北卫视,http://61.133.53.168/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000017118/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000017118&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000017118&owchid=ystenlive&owsid=8926491594664805410&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahPrfMWS2QoORGxzNBq0zfIzyCjdPe77NbunwBlN0keqjR%2FvztOMgBMGYHs1rfVXto%2BnFh7u3Yg2NUk8nhIez53k
河南卫视,http://61.133.53.168/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/7304224304099543804/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=7304224304099543804&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=7304224304099543804&owchid=ystenlive&owsid=3929311598872551068&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahM3l76Y%2BoVPIt8Vh84CSyWM3oBiIG0aWdvEjlABRCNVPw6eNkzpofifhqvtCEgDiRJ86LmZWDa8m1GYjV8YmeZB
贵州卫视,http://61.133.53.168/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000003169/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000003169&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000003169&owchid=ystenlive&owsid=4566991598871911068&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYKpGKASlSNYdcOXUxDfez7hVt9%2Bi8JwyeY9N2omIvfXnFQNskJ%2BDmaCl5hXM%2Bj%2BM%2F
宁夏卫视,http://61.133.53.168/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000031451/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000031451&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000031451&owchid=ystenlive&owsid=3090121598872827206&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYZ4uylhyVDhcsXJzsUgE1UPEHZv0JaJ3QIr60SWnNGzA5Z3MQ8i7qbk1mg%2FZurtor
海南卫视,http://61.133.53.168/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/7899627377857656087/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=7899627377857656087&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=7899627377857656087&owchid=ystenlive&owsid=2893391598872296627&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOyBhz1uF4%2BnMTN8N4AXtqGNBDBf2xtUn5lu0BYCt8FqrA8PukAjkk1AksKO182qux2%2BA144cHzW1ci2ZQpJ%2FEY
云南卫视,http://61.133.53.168/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000024694/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000024694&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000024694&owchid=ystenlive&owsid=4736781598872418454&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhY2d4TLVRJ3eiQoEDFyyBuirC0o7hB2UvZ3hj%2BU%2F%2F%2FZbJzPTFcCfH%2FJRXzktW%2FSY1z
青海卫视,http://61.133.53.168/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000013359/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000013359&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000013359&owchid=ystenlive&owsid=6371571598872355891&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYOa%2Fb3Vyb9frM4Jwa4Hnr8SZE2tmDsF9aoYaWCtoGh%2FI%2BVYlOelvV2c2qCfISsBTz
四川卫视,http://61.133.53.168/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000016825/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000016825&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000016825&owchid=ystenlive&owsid=4421091598874557913&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYx8V6%2BNpiS0jEttZYm%2BSOu9WIHNuhRt6tlmrE5x5we4KAx%2FhExgD38mMQfDcG41KO#rtsp://27.195.129.60:554/PLTV/88888888/224/3221225932/10000100000000060000000000218814_0.smil
重庆卫视,http://61.133.53.168/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000001096/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000001000001096&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000001000001096&owchid=ystenlive&owsid=5816451598874470738&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYz1%2BdJiULUGIQwCPCKJZFeHKd3xD6u1sWXFF1J1I0pbH9NdjRNrMj%2FjDzuEEeVcPj#rtsp://27.195.129.60:554/PLTV/88888888/224/3221225860/10000100000000060000000000218145_0.smil
东南卫视HD,http://61.133.53.168/cache.ott.wasulive.itv.cmvideo.cn:80/000000001000/1000000002000009263/1.m3u8?channel-id=ystenlive&Contentid=1000000002000009263&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=&version=1.0&owaccmark=1000000002000009263&owchid=ystenlive&owsid=1250613096914805592&AuthInfo=zmDeINsczUw%2bXOm6icTIplPJYM0PdJZ7nyJeCqAhmgD4h2W12vkSCe%2bw8qoQi5%2fjCgCGVLaRchPL36lFlCWoMpXtQlMpE485E13Lxe5y6kDkHLvYq99e16%2fvM8HSAKgP#rtsp://27.195.129.60:554/PLTV/88888888/224/3221225884/10000100000000060000000000219741_0.smil
西藏卫视,http://61.133.53.168/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/6603041244077933770/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=6603041244077933770&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=6603041244077933770&owchid=ystenlive&owsid=3416871598872975177&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOu58jQYyzETyMbzo9oZB4%2BWIuCuWxgi23xh8hOqAe5Nf6JFklkWStF%2FXzrY5AMnsUA9YYGD%2Fgr5GqUwnwLOFBD
新疆卫视,http://61.133.53.168/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000029441/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000029441&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000029441&owchid=ystenlive&owsid=9761041598872932565&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhY1CBq5bRul6PY9maBLwhll3TYn1X7PWv0vhJk2YdWnEZ1HVkK8CVxDDACyC8CcU41#rtsp://27.195.129.60:554/PLTV/88888888/224/3221225942/10000100000000060000000000218836_0.smil
第一财经,http://61.133.53.168/cache.ott.wasulive.itv.cmvideo.cn:80/000000001000/6617141658685778844/index.m3u8?stbId=971a1432ebaf42f59b1b2439fede48e9&channel-id=ystenlive&Contentid=6617141658685778844&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=6617141658685778844&owchid=ystenlive&owsid=7507481599225387676&AuthInfo=Ibr4t8ktLw%2Fh2Ne4N%2BTOLQlCuCdfkBBun1FTMv%2FNALotGoQ6HTywrRW7ls8Hrzocoj188%2BEPLH7y3EtjWiAkhDb5%2F%2B7TGEV77HFTg9BTBxZRZzzG0QGLJJyODdfc6bUT
中国教育高清,http://ivi.bupt.bt3.eyunzhu.com/hls/cetv1hd.m3u8
上海纪实高清,http://ivi.bupt.bt3.eyunzhu.com/hls/docuchina.m3u8
北京纪实高清,http://ivi.bupt.bt3.eyunzhu.com/hls/btv11hd.m3u8
海看大片,http://sdwhzzr.i234.me:4022/udp/239.253.230.97:8000
CHC电影高清,http://ivi.bupt.bt3.eyunzhu.com/hls/chchd.m3u8
峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/index.m3u8
凤凰资讯,http://112.50.243.8/PLTV/88888888/224/3221225901/1.m3u8#http://125.210.152.18:9090/live/FHZX_1200.m3u8
凤凰中文,http://112.50.243.8/PLTV/88888888/224/3221225900/1.m3u8#rtmp://ivi.bupt.edu.cn:1935/livetv/fhzw
香港卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/cstv/xianggangweishi_2_hd.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq.flv
移动直播,#genre#
山东卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000051/index.m3u8
山东齐鲁,http://39.137.76.32:8089/00/SNM/CHANNEL00000052/index.m3u8
CCTV-1,http://39.137.76.32:8089/00/SNM/CHANNEL00000001/index.m3u8
CCTV-2,http://39.137.76.32:8089/00/SNM/CHANNEL00000002/index.m3u8
CCTV-3,http://39.137.76.32:8089/00/SNM/CHANNEL00000003/index.m3u8
CCTV-4,http://39.137.76.32:8089/00/SNM/CHANNEL00000004/index.m3u8
CCTV-5,http://39.137.76.32:8089/00/SNM/CHANNEL30000005/index.m3u8
CCTV-6,http://39.137.76.32:8089/00/SNM/CHANNEL00000006/index.m3u8
CCTV-7,http://39.137.76.32:8089/00/SNM/CHANNEL00000007/index.m3u8
CCTV-8,http://39.137.76.32:8089/00/SNM/CHANNEL00000008/index.m3u8
CCTV-10,http://39.137.76.32:8089/00/SNM/CHANNEL00000010/index.m3u8
CCTV-11,http://39.137.76.32:8089/00/SNM/CHANNEL00000011/index.m3u8
CCTV-12,http://39.137.76.32:8089/00/SNM/CHANNEL00000012/index.m3u8
CCTV-13,http://39.137.76.32:8089/00/SNM/CHANNEL00000013/index.m3u8
CCTV-14,http://39.137.76.32:8089/00/SNM/CHANNEL00000014/index.m3u8
CCTV-15,http://39.137.76.32:8089/00/SNM/CHANNEL00000015/index.m3u8
CCTV-NEWS,http://39.137.76.32:8089/00/SNM/CHANNEL00000009/index.m3u8
浙江卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000016/index.m3u8
湖南卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000017/index.m3u8
江苏卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000018/index.m3u8
北京卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000019/index.m3u8
安徽卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000020/index.m3u8
天津卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000021/index.m3u8
东方卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000022/index.m3u8
重庆卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000023/index.m3u8
深圳卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000024/index.m3u8
广东卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000025/index.m3u8
辽宁卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000026/index.m3u8
黑龙江卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000027/index.m3u8
东南卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000028/index.m3u8
陕西卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000029/index.m3u8
旅游卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000030/index.m3u8
湖北卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000031/index.m3u8
山西卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000032/index.m3u8
四川卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000033/index.m3u8
河北卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000034/index.m3u8
江西卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000035/index.m3u8
吉林卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000036/index.m3u8
河南卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000037/index.m3u8
广西卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000038/index.m3u8
云南卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000039/index.m3u8
内蒙古卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000040/index.m3u8
贵州卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000041/index.m3u8
青海卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000042/index.m3u8
宁夏卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000043/index.m3u8
新疆卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000044/index.m3u8
西藏卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000045/index.m3u8
甘肃卫视,http://39.137.76.32:8089/00/SNM/CHANNEL00000046/index.m3u8
山东卫视高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000301/index.m3u8
北京卫视高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000302/index.m3u8
CCTV-17高清,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000303/index.m3u8
江苏卫视高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000304/index.m3u8
浙江卫视高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000305/index.m3u8
黑龙江卫视高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000306/index.m3u8
广东卫视高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000307/index.m3u8
深圳卫视高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000308/index.m3u8
东方卫视高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000309/index.m3u8
东南卫视高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000310/index.m3u8
CCTV-1高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000311/index.m3u8
济南新闻高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000312/index.m3u8
山东齐鲁高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000313/index.m3u8
山东公共高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000314/index.m3u8
山东体育高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000315/index.m3u8
CCTV-5+高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000316/index.m3u8
CCTV-2高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000317/index.m3u8
CCTV-7高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000318/index.m3u8
CCTV-9高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000319/index.m3u8
CCTV-4高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000320/index.m3u8
CCTV-10高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000321/index.m3u8
CCTV-12高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000322/index.m3u8
CCTV-14高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000323/index.m3u8
湖南卫视高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000324/index.m3u8
湖北卫视高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000325/index.m3u8
辽宁卫视高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000326/index.m3u8
天津卫视高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000327/index.m3u8
安徽卫视高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000328/index.m3u8
贵州卫视高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000329/index.m3u8
河北卫视高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000330/index.m3u8
山东教育高清,http://39.137.76.32:8089/00/SNM/CHANNEL00000331/index.m3u8
金鹰纪实高清,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000334/index.m3u8
山东生活高清,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000336/index.m3u8
山东影视高清,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000337/index.m3u8
山东综艺高清,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000338/index.m3u8
山东农科高清,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000339/index.m3u8
山东少儿高清,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000340/index.m3u8
金鹰卡通,http://39.137.76.32:8089/00/SNM/CHANNEL00000047/index.m3u8
卡酷动画,http://39.137.76.32:8089/00/SNM/CHANNEL00000048/index.m3u8
优漫卡通,http://39.137.76.32:8089/00/SNM/CHANNEL00000049/index.m3u8
炫动卡通,http://39.137.76.32:8089/00/SNM/CHANNEL00000050/index.m3u8
山东公共,http://39.137.76.32:8089/00/SNM/CHANNEL00000053/index.m3u8
山东综艺,http://39.137.76.32:8089/00/SNM/CHANNEL00000054/index.m3u8
山东生活,http://39.137.76.32:8089/00/SNM/CHANNEL00000055/index.m3u8
山东影视,http://39.137.76.32:8089/00/SNM/CHANNEL00000056/index.m3u8
山东体育,http://39.137.76.32:8089/00/SNM/CHANNEL00000057/index.m3u8
山东农科,http://39.137.76.32:8089/00/SNM/CHANNEL00000058/index.m3u8
山东少儿,http://39.137.76.32:8089/00/SNM/CHANNEL00000059/index.m3u8
山东国际,http://39.137.76.32:8089/00/SNM/CHANNEL00000060/index.m3u8
济南新闻,http://39.137.76.32:8089/00/SNM/CHANNEL00000061/index.m3u8
济南都市,http://39.137.76.32:8089/00/SNM/CHANNEL00000062/index.m3u8
济南生活,http://39.137.76.32:8089/00/SNM/CHANNEL00000063/index.m3u8
济南影视,http://39.137.76.32:8089/00/SNM/CHANNEL00000064/index.m3u8
济南娱乐,http://39.137.76.32:8089/00/SNM/CHANNEL00000065/index.m3u8
济南商务,http://39.137.76.32:8089/00/SNM/CHANNEL00000066/index.m3u8
济南少儿,http://39.137.76.32:8089/00/SNM/CHANNEL00000067/index.m3u8
济南教育,http://39.137.76.32:8089/00/SNM/CHANNEL00000069/index.m3u8
济南鲁中,http://39.137.76.32:8089/00/SNM/CHANNEL00000244/index.m3u8
济南科教,http://39.137.76.32:8089/00/SNM/CHANNEL00000245/index.m3u8
济南图文,http://39.137.76.32:8089/00/SNM/CHANNEL00000246/index.m3u8
临沂综合,http://39.137.76.32:8089/00/SNM/CHANNEL00000120/index.m3u8
临沂农科,http://39.137.76.32:8089/00/SNM/CHANNEL00000121/index.m3u8
德州新闻,http://39.137.76.32:8089/00/SNM/CHANNEL00000206/index.m3u8
德州公共,http://39.137.76.32:8089/00/SNM/CHANNEL00000207/index.m3u8
潍坊新闻,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000215/index.m3u8
潍坊经济,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000216/index.m3u8
滨州新闻,http://39.137.76.32:8089/00/SNM/CHANNEL00000220/index.m3u8
滨州公共,http://39.137.76.32:8089/00/SNM/CHANNEL00000221/index.m3u8
东营新闻,http://39.137.76.32:8089/00/SNM/CHANNEL00000226/index.m3u8
东营公共,http://39.137.76.32:8089/00/SNM/CHANNEL00000227/index.m3u8
菏泽-1,http://39.137.76.32:8089/00/SNM/CHANNEL00000232/index.m3u8
菏泽-2,http://39.137.76.32:8089/00/SNM/CHANNEL00000234/index.m3u8
菏泽-3,http://39.137.76.32:8089/00/SNM/CHANNEL00000233/index.m3u8
济宁综合,http://39.137.76.32:8089/00/SNM/CHANNEL00000238/index.m3u8
济宁教育,http://39.137.76.32:8089/00/SNM/CHANNEL00000239/index.m3u8
聊城综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000250/index.m3u8
聊城公共,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000251/index.m3u8
临沂公共,http://39.137.76.32:8089/00/SNM/CHANNEL00000256/index.m3u8
日照新闻,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000262/index.m3u8
日照科教,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000263/index.m3u8
新矿-1,http://39.137.76.32:8089/00/SNM/CHANNEL00000268/index.m3u8
泰安新闻,http://39.137.76.32:8089/00/SNM/CHANNEL00000269/index.m3u8
泰安公共,http://39.137.76.32:8089/00/SNM/CHANNEL00000270/index.m3u8
威海新闻,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000274/index.m3u8
威海公共,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000275/index.m3u8
烟台新闻,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000280/index.m3u8
烟台公共,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000281/index.m3u8
烟台经济,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000282/index.m3u8
烟台影视,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000283/index.m3u8
淄博新闻,http://39.137.76.32:8089/00/SNM/CHANNEL00000292/index.m3u8
淄博都市,http://39.137.76.32:8089/00/SNM/CHANNEL00000293/index.m3u8
淄博生活,http://39.137.76.32:8089/00/SNM/CHANNEL00000294/index.m3u8
淄博科教,http://39.137.76.32:8089/00/SNM/CHANNEL00000295/index.m3u8
淄博公共,http://39.137.76.32:8089/00/SNM/CHANNEL00001037/index.m3u8
寿光新闻,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001000/index.m3u8
寿光蔬菜,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001045/index.m3u8
东平新闻,http://39.137.76.32:8089/00/SNM/CHANNEL00001001/index.m3u8
沂源新闻,http://39.137.76.32:8089/00/SNM/CHANNEL00001002/index.m3u8
诸城新闻,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001004/index.m3u8
牟平新闻,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001006/index.m3u8
淄川新闻,http://39.137.76.32:8089/00/SNM/CHANNEL00001007/index.m3u8
商河综合,http://39.137.76.32:8089/00/SNM/CHANNEL00001008/index.m3u8
惠民综合,http://39.137.76.32:8089/00/SNM/CHANNEL00001009/index.m3u8
任城-1,http://39.137.76.32:8089/00/SNM/CHANNEL00001010/index.m3u8
莒南综合,http://39.137.76.32:8089/00/SNM/CHANNEL00001011/index.m3u8
张店,http://39.137.76.32:8089/00/SNM/CHANNEL00001012/index.m3u8
博山新闻,http://39.137.76.32:8089/00/SNM/CHANNEL00001013/index.m3u8
莒县,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001014/index.m3u8
安丘新闻,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001015/index.m3u8
嘉祥新闻,http://39.137.76.32:8089/00/SNM/CHANNEL00001016/index.m3u8
文登,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001017/index.m3u8
长清新闻,http://39.137.76.32:8089/00/SNM/CHANNEL00001018/index.m3u8
周村-1,http://39.137.76.32:8089/00/SNM/CHANNEL00001019/index.m3u8
桓台TV-1,http://39.137.76.32:8089/00/SNM/CHANNEL00001020/index.m3u8
临淄TV-1,http://39.137.76.32:8089/00/SNM/CHANNEL00001021/index.m3u8
青岛崂山,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001022/index.m3u8
高青综合,http://39.137.76.32:8089/00/SNM/CHANNEL00001023/index.m3u8
无棣综合,http://39.137.76.32:8089/00/SNM/CHANNEL00001024/index.m3u8
枣庄新闻,http://39.137.76.32:8089/00/SNM/CHANNEL00001025/index.m3u8
枣庄教育,http://39.137.76.32:8089/00/SNM/CHANNEL00001026/index.m3u8
潍坊奎文,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001027/index.m3u8
滕州综合,http://39.137.76.32:8089/00/SNM/CHANNEL00001028/index.m3u8
新泰新闻,http://39.137.76.32:8089/00/SNM/CHANNEL00001029/index.m3u8
济阳综合,http://39.137.76.32:8089/00/SNM/CHANNEL00001030/index.m3u8
蒙阴TV-1,http://39.137.76.32:8089/00/SNM/CHANNEL00001031/index.m3u8
兰陵综合,http://39.137.76.32:8089/00/SNM/CHANNEL00001032/index.m3u8
昌乐,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001033/index.m3u8
金乡新闻,http://39.137.76.32:8089/00/SNM/CHANNEL00001034/index.m3u8
